agent_id,total_activities,avg_input_tokens,total_cost,high_privilege_ratio,avg_users_impacted,total_apps,anomaly_rate,rollback_avg,anomaly_score,cluster_kmeans,cluster_dbscan,over_privilege_risk,cost_anomaly_z,blast_radius_score,behavior_deviation,rhythm_biometric,sequence_entropy,similar_agents,compliance_exposure,predicted_rollback_minutes
AID-00094,114,12056.008771929824,4367.8567,0.37719298245614036,1253.157894736842,20,0.008771929824561403,68.50877192982456,1,5,2,0.26666666666666666,0.9613271620978397,1742.1093259464449,1.0,3.0917878407509027,3.905471762697504,"['AID-00420', 'AID-00158', 'AID-00402']",7,87.708012076731
AID-00095,120,10802.041666666666,4523.2891,0.31666666666666665,1267.5666666666666,20,0.05,44.125,1,5,2,0.23666666666666664,1.2331937356793201,1143.9789166666665,1.0000000000000002,3.0666406743093777,3.7888306749875964,"['AID-00476', 'AID-00353', 'AID-00324']",7,57.41897375193523
AID-00096,121,12017.727272727272,4416.5609,0.2975206611570248,961.8181818181819,20,0.01652892561983471,44.54545454545455,1,6,-1,0.21322314049586774,1.0465156039737111,876.1289256198347,0.9999999999999999,3.130664934720665,4.35337383479678,"['AID-00337', 'AID-00139', 'AID-00261']",7,57.97866928280422
AID-00097,130,11855.646153846154,4883.2841,0.33076923076923076,780.5615384615385,20,0.03076923076923077,44.38461538461539,1,3,0,0.24076923076923076,1.8628604406678884,708.509704142012,1.0,3.1029141798403463,4.133124243449702,"['AID-00351', 'AID-00131', 'AID-00038']",7,57.60172849475327
AID-00098,111,9828.17117117117,3833.0639,0.3963963963963964,922.3963963963964,20,0.04504504504504504,42.027027027027025,1,3,0,0.29099099099099096,0.025921891947946897,793.7594935476017,1.0,3.047569372320845,3.8518116574881742,"['AID-00038', 'AID-00080', 'AID-00162']",7,54.801847882919816
AID-00099,108,11438.018518518518,3711.4637,0.3611111111111111,844.324074074074,20,0.037037037037037035,34.120370370370374,1,2,6,0.2638888888888889,0.18676883225642021,593.0594838820302,1.0000000000000002,3.045431515460237,4.155496897887204,"['AID-00053', 'AID-00001', 'AID-00465']",7,44.30851700901777
AID-00100,103,11184.73786407767,3788.9429,0.3300970873786408,1409.2524271844661,20,0.019417475728155338,48.737864077669904,1,6,3,0.23689320388349513,0.051250081803912696,1401.8641134885474,0.9999999999999997,3.073160630616637,4.195474904655599,"['AID-00485', 'AID-00022', 'AID-00343']",7,63.64578240144239
AID-00101,89,11075.797752808989,3357.9764,0.34831460674157305,1232.3483146067415,20,0.011235955056179775,17.696629213483146,1,8,-1,0.24719101123595505,0.805052929108614,460.8151900012624,1.0,3.0728978109010407,4.164057110536547,"['AID-00006', 'AID-00304', 'AID-00031']",7,22.933658654561746
AID-00102,122,11140.254098360656,4503.3346,0.36065573770491804,1218.639344262295,20,0.03278688524590164,28.688524590163933,1,9,-1,0.2622950819672131,1.198291350188704,723.5920827734478,1.0000000000000002,3.0968790298681723,4.244510319495794,"['AID-00457', 'AID-00432', 'AID-00042']",7,37.55580840937134
AID-00103,112,11887.160714285714,3865.9558,0.33035714285714285,865.25,20,0.017857142857142856,35.267857142857146,1,6,-1,0.23660714285714285,0.08345306403037456,627.615267857143,0.9999999999999998,3.07338996977938,4.311307031230279,"['AID-00096', 'AID-00337', 'AID-00251']",7,45.84511037534438
AID-00104,102,10758.549019607843,3966.6166,0.37254901960784315,1055.8725490196077,20,0.0196078431372549,27.205882352941178,1,4,-1,0.26666666666666666,0.25951871565751683,595.6363379469435,1.0,3.0629345534182018,4.18192487680883,"['AID-00320', 'AID-00303', 'AID-00145']",7,35.501811478010424
AID-00105,86,11227.720930232557,2617.0871,0.27906976744186046,1118.5581395348838,20,0.023255813953488372,23.6046511627907,1,0,-1,0.20232558139534884,2.1009412728141847,550.4346565711196,0.9999999999999999,2.9426592871152413,3.9629641030242935,"['AID-00408', 'AID-00388', 'AID-00359']",7,30.679458842229753
AID-00106,85,10747.717647058824,3377.1327,0.27058823529411763,924.8470588235294,20,0.03529411764705882,37.0,1,11,-1,0.19999999999999998,0.7715466740195916,702.8837647058823,1.0000000000000002,3.0699843539723846,4.002061570369392,"['AID-00125', 'AID-00200', 'AID-00040']",7,47.969391444156464
AID-00107,81,11881.296296296296,3086.132,0.37037037037037035,1552.111111111111,20,0.024691358024691357,32.22222222222222,1,7,5,0.26666666666666666,1.280535554193947,1031.2916049382716,0.9999999999999999,2.9291484281460622,3.958743137678459,"['AID-00462', 'AID-00157', 'AID-00371']",7,42.26716830125147
AID-00108,121,11378.719008264463,4225.1268,0.2727272727272727,676.305785123967,20,0.024793388429752067,48.30578512396694,1,10,-1,0.1983471074380165,0.7116785118767309,666.9157543883615,0.9999999999999999,3.0411613697854776,4.257302797744695,"['AID-00282', 'AID-00134', 'AID-00313']",7,62.613676104787636
AID-00109,94,10861.08510638298,3415.5932000000003,0.26595744680851063,699.2765957446809,20,0.031914893617021274,40.319148936170215,1,1,-1,0.1957446808510638,0.704275472177308,577.8702761430512,1.0,3.0205117275057707,4.015213452992143,"['AID-00164', 'AID-00256', 'AID-00070']",7,52.55447215023003
AID-00110,123,10441.650406504064,4361.1277,0.35772357723577236,1298.0975609756097,20,0.032520325203252036,38.41463414634146,1,7,5,0.26016260162601623,0.9495574784692664,1023.2808090422367,0.9999999999999999,3.0729063788832685,4.3021162303558915,"['AID-00462', 'AID-00170', 'AID-00381']",7,49.96000240363081
AID-00111,92,11598.45652173913,3365.9253,0.31521739130434784,1237.0108695652175,20,0.06521739130434782,52.880434782608695,-1,3,0,0.24021739130434783,0.7911495202521478,1333.0136696597356,1.0,3.0162310863236845,3.960913104573613,"['AID-00472', 'AID-00443', 'AID-00224']",7,68.23617682523222
AID-00112,127,11461.393700787401,4700.0763,0.33070866141732286,810.3700787401575,20,0.03937007874015748,50.07874015748032,1,10,4,0.24330708661417325,1.54241195734394,827.8536536673074,0.9999999999999999,3.058727448424917,4.31755283453533,"['AID-00427', 'AID-00428', 'AID-00134']",7,65.4915592709019
AID-00113,107,10513.85046728972,3923.0077,0.411214953271028,1050.3457943925234,20,0.037383177570093455,33.598130841121495,1,8,-1,0.29906542056074764,0.18324245523396704,726.8000244562844,0.9999999999999999,3.0734253858188767,4.235837188164293,"['AID-00452', 'AID-00359', 'AID-00454']",7,43.84564953393936
AID-00114,104,10251.778846153846,3970.1644,0.21153846153846154,916.2596153846154,20,0.0673076923076923,11.875,1,7,5,0.16826923076923078,0.265724167222007,235.93685096153848,0.9999999999999999,3.063266299704554,4.195973852846887,"['AID-00137', 'AID-00371', 'AID-00466']",7,15.416572670107383
AID-00115,128,10685.546875,4594.808,0.3203125,987.09375,20,0.0234375,17.65625,1,8,-1,0.23124999999999998,1.3582873344998785,368.30935546875,1.0,3.066061806395943,4.356496217921901,"['AID-00362', 'AID-00388', 'AID-00403']",7,23.122195569861596
AID-00116,100,10958.1,3460.9227,0.39,1236.7,20,0.04,46.0,1,10,-1,0.285,0.6249897129201538,1162.498,1.0,2.9683556954336896,4.117200500255245,"['AID-00427', 'AID-00010', 'AID-00467']",7,60.10741681685911
AID-00117,98,11614.285714285714,3586.8034,0.35714285714285715,1495.1020408163265,20,0.07142857142857142,41.785714285714285,1,6,-1,0.2714285714285714,0.4048119726997221,1279.3801749271136,0.9999999999999997,3.08413353119437,4.1821074458622665,"['AID-00182', 'AID-00368', 'AID-00165']",7,54.445237796376844
AID-00118,94,11779.58510638298,3539.907,0.35106382978723405,1453.095744680851,20,0.0,54.04255319148936,1,6,-1,0.24574468085106382,0.4868383943550942,1599.6419963784517,0.9999999999999998,3.0607795663258024,4.084355308866773,"['AID-00251', 'AID-00149', 'AID-00065']",7,70.22582395132292
AID-00119,94,10960.744680851063,3457.5522,0.4148936170212766,1394.2978723404256,20,0.06382978723404255,34.62765957446808,-1,5,2,0.3095744680851063,0.6308850493252816,993.5113988229969,1.0,3.0570466190386236,3.914469266073902,"['AID-00318', 'AID-00402', 'AID-00235']",7,45.20360150893569
AID-00120,89,10143.505617977527,3431.3359,0.38202247191011235,918.7752808988764,20,0.02247191011235955,61.51685393258427,1,0,-1,0.2741573033707865,0.6767399396376244,1148.7788006564829,1.0,3.071085989245245,4.176765508540712,"['AID-00008', 'AID-00484', 'AID-00132']",7,80.02350963335695
AID-00121,86,10160.662790697674,3091.0967,0.36046511627906974,762.2209302325581,20,0.06976744186046512,33.43023255813954,1,10,4,0.27325581395348836,1.2718518050022727,524.8688777717684,1.0,3.053830373926946,3.9477781892155,"['AID-00415', 'AID-00239', 'AID-00335']",7,43.6322059386563
AID-00122,92,10623.847826086956,3613.408,0.34782608695652173,823.8804347826087,20,0.010869565217391304,79.18478260869566,1,4,-1,0.2467391304347826,0.3582779074500965,1321.253471172023,0.9999999999999999,3.107903876952289,4.140637547168646,"['AID-00027', 'AID-00308', 'AID-00282']",7,107.75083022946971
AID-00123,81,13045.888888888889,3200.4662,0.345679012345679,828.9135802469136,20,0.037037037037037035,24.444444444444443,1,7,-1,0.2530864197530864,1.0805537794984543,421.8249108367627,0.9999999999999999,3.022036593805395,4.067858722945462,"['AID-00462', 'AID-00455', 'AID-00110']",7,32.29734871303677
AID-00124,129,10756.32558139535,4994.1689,0.37209302325581395,824.8139534883721,20,0.046511627906976744,27.558139534883722,1,10,-1,0.2744186046511628,2.0568088750886897,471.1030394808005,0.9999999999999999,3.0750474635818357,4.343058902501291,"['AID-00345', 'AID-00171', 'AID-00416']",7,35.715084788324916
AID-00125,123,12352.138211382115,3911.6818,0.35772357723577236,995.2682926829268,20,0.024390243902439025,26.910569105691057,1,11,-1,0.2577235772357723,0.16343234083229424,555.5700892325996,1.0,3.104235260342361,4.3510297496151065,"['AID-00477', 'AID-00051', 'AID-00378']",7,34.864759057292886
AID-00126,93,12056.935483870968,3280.773,0.34408602150537637,1007.741935483871,20,0.021505376344086023,70.80645161290323,1,6,3,0.24731182795698925,0.9400892782021135,1447.2474505723208,0.9999999999999999,3.081632057107763,4.108197101884053,"['AID-00337', 'AID-00139', 'AID-00128']",7,91.70244603002895
AID-00127,115,11182.808695652175,4315.7518,0.30434782608695654,1215.1739130434783,20,0.034782608695652174,17.73913043478261,1,5,2,0.2234782608695652,0.8701905610429389,455.4260491493384,1.0000000000000002,3.0671237609873305,3.6837403057722002,"['AID-00068', 'AID-00263', 'AID-00318']",7,23.042410366600084
AID-00128,110,11240.00909090909,3771.7876,0.33636363636363636,1208.0,20,0.02727272727272727,34.72727272727273,1,6,3,0.24363636363636362,0.08125639084734476,863.170909090909,0.9999999999999998,3.0581460070426925,4.252474982840537,"['AID-00022', 'AID-00126', 'AID-00159']",7,45.235143441571935
AID-00129,104,9853.221153846154,3949.5342,0.3269230769230769,1178.1346153846155,20,0.038461538461538464,46.97115384615385,1,6,-1,0.24038461538461536,0.22963991589280738,1130.3295377218935,0.9999999999999997,3.0473820031495538,4.207447215321837,"['AID-00043', 'AID-00139', 'AID-00368']",7,60.9311173119314
AID-00130,128,10663.609375,4197.268,0.3984375,939.1796875,20,0.03125,35.46875,1,5,2,0.28828125,0.662950727321569,685.0141845703125,1.0000000000000002,3.101586413364867,3.7201734428507613,"['AID-00342', 'AID-00277', 'AID-00214']",7,46.40170842293891
AID-00131,117,11979.837606837607,3975.2802,0.3247863247863248,444.1709401709402,20,0.017094017094017096,43.034188034188034,1,3,0,0.23247863247863249,0.27467220519303587,391.17413397618526,1.0000000000000002,3.0595400581104766,3.936609464079259,"['AID-00071', 'AID-00418', 'AID-00097']",7,55.943945193280044
AID-00132,99,11708.69696969697,3989.7157,0.3333333333333333,1250.5353535353536,20,0.030303030303030304,40.2020202020202,1,0,1,0.2424242424242424,0.2999213162080847,1030.4916579940823,0.9999999999999999,3.070170018503493,4.176034007557039,"['AID-00008', 'AID-00471', 'AID-00207']",7,52.11888824066745
AID-00133,86,10065.616279069767,3379.1574,0.36046511627906974,749.0930232558139,20,0.023255813953488372,11.918604651162791,1,8,-1,0.2593023255813953,0.7680052743401786,193.5447322877231,1.0,2.989504070683557,3.932340514130449,"['AID-00194', 'AID-00184', 'AID-00233']",7,15.846884463177199
AID-00134,113,10504.513274336283,4156.1315,0.336283185840708,1305.7522123893805,20,0.017699115044247787,50.176991150442475,1,10,4,0.2407079646017699,0.5909989379640446,1336.4893883624402,0.9999999999999999,3.0626684651048155,4.231288256773901,"['AID-00112', 'AID-00313', 'AID-00027']",7,65.0388325798573
AID-00135,127,11139.220472440946,4562.5305,0.3228346456692913,733.6692913385826,20,0.023622047244094488,29.212598425196852,1,10,4,0.23307086614173225,1.3018308085196049,443.32111352222705,0.9999999999999999,3.0525642533311417,4.348245261557509,"['AID-00379', 'AID-00275', 'AID-00303']",7,38.089962383775166
AID-00136,113,11271.690265486726,4338.9589,0.2920353982300885,913.3539823008849,20,0.04424778761061947,71.19469026548673,1,11,-1,0.21769911504424777,0.9107820642286497,1318.7861570992247,1.0000000000000002,3.0339717136315514,4.28892658686199,"['AID-00327', 'AID-00378', 'AID-00125']",7,92.40608312154183
AID-00137,93,11406.68817204301,3249.511,0.41935483870967744,1424.247311827957,20,0.010752688172043012,64.6236559139785,1,7,5,0.2967741935483871,0.9947695946824889,1869.2863105561337,1.0,3.0028418376792922,4.045964817395014,"['AID-00030', 'AID-00157', 'AID-00381']",7,84.54374571681993
AID-00138,98,10930.581632653062,3328.0928,0.3163265306122449,719.7448979591836,20,0.030612244897959183,65.40816326530613,1,9,-1,0.23061224489795917,0.8573222882530367,955.9387338608913,1.0000000000000002,3.0445058089594133,4.169469248826637,"['AID-00499', 'AID-00053', 'AID-00480']",7,85.35163779163524
AID-00139,122,10657.631147540984,4402.6863,0.3114754098360656,671.2377049180328,20,0.05737704918032787,19.631147540983605,1,6,3,0.23524590163934428,1.022247562292481,276.96808250470303,0.9999999999999997,3.058181209775734,4.21926697589093,"['AID-00126', 'AID-00337', 'AID-00159']",7,24.76983471514994
AID-00140,125,11262.168,4960.4385,0.336,1387.848,20,0.024,43.72,1,5,2,0.2424,1.9978110839361845,1241.2912511999998,1.0000000000000002,3.1200095742978693,4.092819628057973,"['AID-00318', 'AID-00420', 'AID-00384']",7,56.816036650537015
AID-00141,112,10834.88392857143,3986.0859,0.25892857142857145,845.2767857142857,20,0.008928571428571428,56.964285714285715,1,10,-1,0.1839285714285714,0.29357243856876303,979.9173022959184,0.9999999999999999,3.107532729901859,4.286441430514312,"['AID-00027', 'AID-00416', 'AID-00124']",7,73.56941299226494
AID-00142,114,11434.807017543859,4155.1271,0.3333333333333333,1066.280701754386,20,0.03508771929824561,64.03508771929825,1,5,2,0.243859649122807,0.5892421434572015,1386.9131794398277,1.0000000000000002,3.1040466807218463,3.9814993507177525,"['AID-00202', 'AID-00167', 'AID-00442']",7,82.87995413219492
AID-00143,82,10797.731707317073,2984.1205,0.2804878048780488,986.5975609756098,20,0.06097560975609756,65.3048780487805,1,1,-1,0.2146341463414634,1.458963713129325,1308.3246192742417,0.9999999999999999,3.078692762063983,4.04923990787561,"['AID-00056', 'AID-00312', 'AID-00015']",7,85.14493623997592
AID-00144,120,11468.358333333334,4089.2636,0.3416666666666667,1199.15,20,0.016666666666666666,92.79166666666667,1,2,-1,0.24416666666666667,0.4740403961440048,2249.405541666667,1.0000000000000002,3.0777255764562614,4.208825534694362,"['AID-00317', 'AID-00391', 'AID-00497']",7,111.06528515789465
AID-00145,130,11223.553846153845,4431.3261,0.4,1199.4153846153847,20,0.046153846153846156,32.69230769230769,1,10,-1,0.2938461538461538,1.0723413927554917,808.2214437869824,1.0,3.109415265625133,4.315563379246843,"['AID-00345', 'AID-00250', 'AID-00239']",7,42.584788424618665
AID-00146,107,10869.654205607476,4101.4944,0.29906542056074764,985.8130841121496,20,0.037383177570093455,51.86915887850467,1,6,3,0.22056074766355138,0.4954332697543988,1042.3821713686784,0.9999999999999998,3.0007701743612736,4.309903367519471,"['AID-00485', 'AID-00060', 'AID-00072']",7,67.5877506482074
AID-00147,118,10171.152542372882,4461.2702,0.23728813559322035,1349.9661016949153,20,0.025423728813559324,56.144067796610166,1,3,0,0.17372881355932202,1.124716572357564,1542.8510887675957,1.0000000000000002,3.008356812990399,3.8255240883174007,"['AID-00098', 'AID-00131', 'AID-00046']",7,72.5320479865535
AID-00148,97,10528.525773195875,3341.0694,0.36082474226804123,1353.0515463917525,20,0.010309278350515464,27.577319587628867,1,10,-1,0.2556701030927835,0.834624937001062,773.3317291954511,0.9999999999999999,3.0412595077220246,4.185255126641634,"['AID-00239', 'AID-00265', 'AID-00134']",7,36.018032701056754
AID-00149,114,11602.0,4037.4144,0.3157894736842105,1394.4736842105262,20,0.02631578947368421,61.79824561403509,1,6,-1,0.2289473684210526,0.383351039568793,1751.4100184672207,0.9999999999999998,3.0955327934523575,4.213728867601743,"['AID-00128', 'AID-00337', 'AID-00159']",7,80.50670660826898
AID-00150,102,11600.225490196079,3741.4088,0.35294117647058826,750.3921568627451,20,0.0196078431372549,18.627450980392158,1,9,-1,0.2529411764705882,0.13439190355587322,294.56570549788546,1.0000000000000002,3.013333584159546,4.170300031095537,"['AID-00001', 'AID-00460', 'AID-00322']",7,23.32583074092484
AID-00151,91,9454.142857142857,2914.2793,0.2857142857142857,1217.3846153846155,20,0.054945054945054944,58.40659340659341,-1,2,-1,0.21648351648351646,1.5811228494407945,1446.413457311919,1.0000000000000002,2.9147307692811992,4.032046179261607,"['AID-00023', 'AID-00465', 'AID-00349']",7,76.33083245025615
AID-00152,84,10796.095238095239,3098.2235,0.2976190476190476,1096.797619047619,20,0.03571428571428571,38.86904761904762,-1,6,3,0.21904761904761902,1.2593863300009185,874.5655300453515,0.9999999999999998,3.032646594969677,3.897391041423645,"['AID-00356', 'AID-00196', 'AID-00485']",7,50.49056437766767
AID-00153,106,10494.622641509433,3782.6943,0.39622641509433965,949.3679245283018,20,0.03773584905660377,43.91509433962264,1,2,-1,0.28867924528301886,0.06217949852578802,852.8189978640085,1.0000000000000004,3.0652128814698605,4.069074106871804,"['AID-00291', 'AID-00317', 'AID-00457']",7,56.98406589665853
AID-00154,107,11165.0,3741.8991,0.308411214953271,1484.7943925233644,20,0.06542056074766354,25.093457943925234,1,8,1,0.23551401869158875,0.13353432057428777,774.8684007336885,0.9999999999999999,3.119065445282719,4.248236715398063,"['AID-00484', 'AID-00194', 'AID-00331']",7,32.88987707930617
AID-00155,114,11555.280701754386,4038.2735,0.35964912280701755,501.0438596491228,20,0.03508771929824561,18.55263157894737,1,10,4,0.26228070175438595,0.38485369006742626,195.93451985226224,0.9999999999999999,3.1298951663957606,4.206269849426097,"['AID-00467', 'AID-00282', 'AID-00134']",7,23.32583074092484
AID-00156,80,11535.05,2891.2135,0.3125,1044.05,20,0.0625,37.0625,1,3,0,0.2375,1.6214672050121928,794.7830625,1.0,3.007694509124735,3.7023114652536098,"['AID-00131', 'AID-00224', 'AID-00367']",7,48.53071033011835
AID-00157,101,11962.009900990099,3730.4669,0.37623762376237624,946.5346534653465,20,0.0297029702970297,22.326732673267326,1,7,5,0.27227722772277224,0.15353036414369967,441.59121654739727,0.9999999999999999,3.0615737126507825,4.26331323146657,"['AID-00107', 'AID-00381', 'AID-00462']",7,29.35097069751767
AID-00158,127,11377.149606299212,4723.8132000000005,0.3543307086614173,779.8897637795276,20,0.07086614173228346,47.51968503937008,1,5,2,0.2692913385826771,1.583930132900944,756.8001140802282,1.0000000000000002,3.034489328198534,3.9385944139151765,"['AID-00014', 'AID-00011', 'AID-00175']",7,62.03066654398335
AID-00159,111,10972.288288288288,4086.983,0.26126126126126126,867.4954954954954,20,0.009009009009009009,77.11711711711712,1,6,3,0.18558558558558558,0.47005140216520797,1355.3249444038631,0.9999999999999998,3.069485374343235,4.2827611416008935,"['AID-00251', 'AID-00139', 'AID-00128']",7,107.14612180773949
AID-00160,129,10309.558139534884,4673.3434,0.3798449612403101,1193.5348837209303,20,0.023255813953488372,38.798449612403104,1,10,4,0.2728682170542635,1.4956534827601573,950.016758608257,0.9999999999999999,3.1176696987943107,4.3829232428936304,"['AID-00013', 'AID-00313', 'AID-00134']",7,50.48363556372484
AID-00161,129,10967.341085271319,4532.839,0.3488372093023256,999.0387596899225,20,0.031007751937984496,31.550387596899224,1,7,5,0.2534883720930232,1.249897451191953,650.3819770446488,0.9999999999999999,3.094094013857813,4.3253334116563575,"['AID-00234', 'AID-00344', 'AID-00381']",7,41.05442509895745
AID-00162,126,10730.246031746032,4471.3504,0.36507936507936506,1298.984126984127,20,0.015873015873015872,39.523809523809526,1,3,0,0.2603174603174603,1.1423478347907254,1052.7957067271354,1.0,3.12100118090542,3.8769230319330017,"['AID-00248', 'AID-00217', 'AID-00098']",7,51.36242160250086
AID-00163,90,11701.477777777778,3030.4261,0.45555555555555555,1546.6666666666667,20,0.03333333333333333,47.388888888888886,1,5,2,0.3288888888888889,1.37797065885213,1496.8296296296296,1.0000000000000002,2.963155947665578,3.690701784463122,"['AID-00140', 'AID-00402', 'AID-00202']",7,61.99132033952528
AID-00164,108,10936.851851851852,4251.7453,0.37962962962962965,1257.351851851852,20,0.009259259259259259,31.574074074074073,1,1,-1,0.2685185185185185,0.758236889595138,819.1414471879289,1.0,3.026629874720002,4.315732889591361,"['AID-00489', 'AID-00364', 'AID-00040']",7,41.14493818962154
AID-00165,85,11497.094117647059,3174.3394,0.43529411764705883,1335.6588235294118,20,0.047058823529411764,39.94117647058823,1,6,-1,0.3188235294117647,1.1262521254974136,1093.6688719723184,0.9999999999999997,2.9945371379533263,4.086519358576478,"['AID-00196', 'AID-00176', 'AID-00139']",7,51.61819662464803
AID-00166,93,10841.89247311828,3307.0056,0.2903225806451613,1283.505376344086,20,0.03225806451612903,29.731182795698924,1,3,-1,0.2129032258064516,0.8942058775846522,788.8727667938491,1.0,3.0093318224557493,3.620543566522002,"['AID-00005', 'AID-00073', 'AID-00458']",7,38.70604850570636
AID-00167,100,10714.93,3980.5707,0.37,1813.95,20,0.04,102.2,1,5,2,0.271,0.28392581066739536,3743.9928000000004,1.0000000000000002,3.031856707075659,3.752681992409916,"['AID-00266', 'AID-00442', 'AID-00420']",7,112.7435335206926
AID-00168,130,11598.83076923077,4662.7014,0.2846153846153846,919.4230769230769,20,0.03076923076923077,62.30769230769231,1,8,-1,0.20846153846153845,1.4770395768045517,1164.1310650887574,1.0,3.0860209321112233,4.331855097905497,"['AID-00331', 'AID-00426', 'AID-00362']",7,81.13424966140958
AID-00169,81,10255.95061728395,2813.7577,0.2962962962962963,1184.3086419753085,20,0.06172839506172839,56.23456790123457,1,7,5,0.2259259259259259,1.7569450265604183,1355.667867703094,0.9999999999999999,3.090495574601439,4.039528543081778,"['AID-00371', 'AID-00181', 'AID-00030']",7,72.95503667028412
AID-00170,107,10400.682242990653,4045.3101,0.32710280373831774,1204.0934579439252,20,0.037383177570093455,60.981308411214954,1,7,5,0.24018691588785043,0.3971613963864662,1492.6257594549743,0.9999999999999999,3.1176042489891014,4.172652756601451,"['AID-00381', 'AID-00371', 'AID-00110']",7,79.44252007598745
AID-00171,113,11382.061946902655,4499.9819,0.3185840707964602,1228.4070796460178,20,0.05309734513274336,46.5929203539823,1,4,4,0.23893805309734512,1.192427147736405,1169.2696060772184,0.9999999999999999,3.036152923293148,4.2349367968311835,"['AID-00160', 'AID-00379', 'AID-00134']",7,60.57224793763074
AID-00172,98,12112.459183673469,3765.3689,0.35714285714285715,1011.704081632653,20,0.04081632653061224,27.142857142857142,1,7,5,0.26224489795918365,0.09248332921957281,569.4448688046647,0.9999999999999999,3.099740949551399,4.194722262923548,"['AID-00462', 'AID-00110', 'AID-00386']",7,35.377649727640986
AID-00173,112,11438.160714285714,4046.8462,0.33035714285714285,538.7589285714286,20,0.03571428571428571,61.919642857142854,1,2,6,0.2419642857142857,0.3998481865516985,677.9703874362244,1.0,3.1077479076946126,4.177270260166978,"['AID-00355', 'AID-00459', 'AID-00054']",7,80.31611304365505
AID-00174,93,11099.322580645161,3297.4697,0.3655913978494624,849.8279569892474,20,0.03225806451612903,43.11827956989247,1,3,0,0.2655913978494624,0.9108851057186551,749.8589478552433,1.0,2.967189752718885,3.7659909305794934,"['AID-00440', 'AID-00038', 'AID-00071']",7,56.03669110041778
AID-00175,107,10797.11214953271,3492.2979,0.32710280373831774,1565.5700934579438,20,0.0,41.77570093457944,-1,5,2,0.2289719626168224,0.5701113984925721,1339.3671621975718,1.0000000000000002,3.084107014300105,3.8187631537455924,"['AID-00202', 'AID-00014', 'AID-00158']",7,54.31182090586565
AID-00176,92,10976.771739130434,3323.7227000000003,0.3695652173913043,1184.0434782608695,20,0.010869565217391304,27.82608695652174,1,6,-1,0.26195652173913037,0.8649660234923325,682.6268052930056,0.9999999999999999,3.08088203975296,4.1113889078774655,"['AID-00337', 'AID-00425', 'AID-00165']",7,36.44548246337494
AID-00177,115,10647.417391304349,4228.2002,0.3217391304347826,1156.6695652173912,20,0.02608695652173913,35.69565217391305,1,1,-1,0.23304347826086952,0.717054191125365,848.8948809073725,1.0,3.104920509083054,4.228671278988191,"['AID-00489', 'AID-00070', 'AID-00312']",7,46.392508275805135
AID-00178,129,11002.248062015504,4979.532,0.3953488372093023,818.2558139534884,20,0.05426356589147287,39.031007751937985,1,11,-1,0.29302325581395344,2.031207495641067,655.1120966288084,0.9999999999999999,3.1224773183759935,4.276948540753249,"['AID-00364', 'AID-00056', 'AID-00164']",7,50.57620771355665
AID-00179,94,11175.425531914894,3374.3508,0.32978723404255317,1159.2659574468084,20,0.0425531914893617,46.861702127659576,1,9,-1,0.2436170212765957,0.776412491063183,1109.6888388411046,1.0000000000000002,3.0339048168083234,4.173201288626533,"['AID-00053', 'AID-00042', 'AID-00314']",7,60.93189376679241
AID-00180,92,12107.717391304348,3254.328,0.34782608695652173,933.7934782608696,20,0.010869565217391304,37.71739130434783,1,1,-1,0.2467391304347826,0.9863441873353593,723.0809499054822,1.0000000000000002,3.028868334787177,4.204725001379685,"['AID-00488', 'AID-00267', 'AID-00378']",7,49.024549509889276
AID-00181,125,10809.248,4154.9426,0.392,931.168,20,0.048,26.48,1,7,5,0.2888,0.5889194347888311,511.7699328,0.9999999999999998,3.0619938969683744,4.249738965143477,"['AID-00157', 'AID-00386', 'AID-00491']",7,34.485327070805994
AID-00182,82,11173.329268292682,2728.704,0.43902439024390244,1348.658536585366,20,0.012195121951219513,40.36585365853659,1,6,-1,0.31097560975609756,1.9057123234008915,1115.7682331945273,0.9999999999999997,3.0279514809256893,3.968888421830628,"['AID-00146', 'AID-00363', 'AID-00072']",7,52.2915261853049
AID-00183,92,10091.04347826087,3284.418,0.30434782608695654,1177.5978260869565,20,0.03260869565217391,29.402173913043477,1,2,-1,0.22282608695652173,0.9337138142659941,716.0306781663515,1.0000000000000002,3.068122906555036,4.054936000233814,"['AID-00023', 'AID-00188', 'AID-00317']",7,38.24031136474476
AID-00184,112,11029.285714285714,4206.1324,0.45535714285714285,1426.0,20,0.026785714285714284,72.00892857142857,1,8,-1,0.32678571428571423,0.6784554358305785,2082.2146428571427,1.0,3.024398407754009,4.260640756814933,"['AID-00008', 'AID-00471', 'AID-00385']",7,94.2090941499764
AID-00185,100,9092.96,3613.0376,0.43,1164.48,20,0.03,37.8,1,6,-1,0.31,0.3589257735247021,903.6364799999999,0.9999999999999999,3.037380373122313,4.109341508344743,"['AID-00279', 'AID-00356', 'AID-00128']",7,49.21265806972337
AID-00186,103,9914.359223300971,3858.3517,0.39805825242718446,1432.504854368932,20,0.06796116504854369,30.388349514563107,1,8,-1,0.2990291262135922,0.07015274432759096,899.2792610048072,1.0,3.099016454120452,4.148285473089021,"['AID-00220', 'AID-00372', 'AID-00246']",7,39.56425290207607
